"uri,primary_name_display,replaced"
"http://dx.doi.org/10.13039/501100000151,""Canadian Federation of University Women"","
"http://dx.doi.org/10.13039/100008220,""Canadian Foundation for AIDS Research"","
"http://dx.doi.org/10.13039/501100000200,""Canadian Foundation for Climate and Atmospheric Sciences"","
"http://dx.doi.org/10.13039/501100000203,""Canadian Foundation for Dietetic Research"","
"http://dx.doi.org/10.13039/100008874,""Canadian Foundation for Healthcare Improvement"","
"http://dx.doi.org/10.13039/100008751,""Canadian Friends of Tel Aviv University"","
"http://dx.doi.org/10.13039/501100002879,""Canadian HIV Trials Network, Canadian Institutes of Health Research"","
"http://dx.doi.org/10.13039/100009325,""Canadian Health Services Research Foundation"","
"http://dx.doi.org/10.13039/501100000152,""Canadian Hemophilia Society"","
"http://dx.doi.org/10.13039/501100000017,""Canadian Heritage"","
"http://dx.doi.org/10.13039/100007631,""Canadian Institute for Advanced Research"","
"http://dx.doi.org/10.13039/501100003264,""Canadian Institute for International Peace and Security"","
"http://dx.doi.org/10.13039/100009036,""Canadian Institute for Theoretical Astrophysics"","
"http://dx.doi.org/10.13039/100008511,""Canadian Institute of Mining, Metallurgy and Petroleum"","
"http://dx.doi.org/10.13039/501100000067,""Canadian Institute of Ukranian Studies, University of Alberta"","
"http://dx.doi.org/10.13039/501100000024,""Canadian Institutes of Health Research"","
"http://dx.doi.org/10.13039/501100002788,""Canadian Language and Literacy Research Network"","
"http://dx.doi.org/10.13039/501100000068,""Canadian Library Association"","
"http://dx.doi.org/10.13039/100008512,""Canadian Light Source"","
"http://dx.doi.org/10.13039/501100000264,""Canadian Liver Foundation"","
"http://dx.doi.org/10.13039/501100000104,""Canadian Mathematical Society"","
"http://dx.doi.org/10.13039/501100004926,""Canadian Medical Association"","
"http://dx.doi.org/10.13039/501100003250,""Canadian Mental Health Association"","
"http://dx.doi.org/10.13039/501100002789,""Canadian Meteorological and Oceanographic Society"","
"http://dx.doi.org/10.13039/100008787,""Canadian Natural Resources Limited"","
"http://dx.doi.org/10.13039/501100002790,""Canadian Network for Research and Innovation in Machining Technology, Natural Sciences and Engineering Research Council of Canada"","
"http://dx.doi.org/10.13039/100008604,""Canadian Nuclear Safety Commission"","
"http://dx.doi.org/10.13039/100009271,""Canadian Nurses Foundation"","
"http://dx.doi.org/10.13039/501100000069,""Canadian Occupational Therapy Foundation"","
"http://dx.doi.org/10.13039/501100002791,""Canadian Optometric Education Trust Fund"","
"http://dx.doi.org/10.13039/501100000202,""Canadian Pain Society"","
"http://dx.doi.org/10.13039/501100000070,""Canadian Political Science Association"","
"http://dx.doi.org/10.13039/100008681,""Canadian Poultry Research Council"","
"http://dx.doi.org/10.13039/501100002681,""Canadian Prostate Cancer Research Initiative"","
"http://dx.doi.org/10.13039/501100000153,""Canadian Psychiatric Research Foundation"","
"http://dx.doi.org/10.13039/501100003284,""Canadian Psychological Association"","
"http://dx.doi.org/10.13039/501100000071,""Canadian Seed Growers' Association"","
"http://dx.doi.org/10.13039/100008653,""Canadian Society for Vascular Surgery"","
"http://dx.doi.org/10.13039/501100000073,""Canadian Society of Petroleum Geologists"","
"http://dx.doi.org/10.13039/501100000016,""Canadian Space Agency"","
"http://dx.doi.org/10.13039/100007644,""Canadian Swine Health Board"","
"http://dx.doi.org/10.13039/501100002654,""Canadian Tobacco Control Research Initiative"","
"http://dx.doi.org/10.13039/100008468,""Canadian Urological Association"","
"http://dx.doi.org/10.13039/100008469,""Canadian Urological Oncology Group"","
"http://dx.doi.org/10.13039/501100002793,""Canadian Water Network"","
"http://dx.doi.org/10.13039/501100000074,""Canadian Wildlife Federation"","
"http://dx.doi.org/10.13039/100008313,""Canarie"","
"http://dx.doi.org/10.13039/100007477,""Canary Foundation"","
"http://dx.doi.org/10.13039/100003657,""Canavan Research Foundation"","
"http://dx.doi.org/10.13039/100001425,""Cancer Aid and Research Fund"","
"http://dx.doi.org/10.13039/501100001325,""Cancer Association of South Africa"","
"http://dx.doi.org/10.13039/501100001111,""Cancer Australia"","
"http://dx.doi.org/10.13039/100009142,""Cancer Care Ontario"","
"http://dx.doi.org/10.13039/100001530,""Cancer Center for Detection and Prevention"","
"http://dx.doi.org/10.13039/501100001167,""Cancer Council ACT"","
"http://dx.doi.org/10.13039/501100001102,""Cancer Council NSW"","
"http://dx.doi.org/10.13039/501100001168,""Cancer Council Queensland"","
"http://dx.doi.org/10.13039/501100000950,""Cancer Council South Australia"","
"http://dx.doi.org/10.13039/501100001169,""Cancer Council Tasmania"","
"http://dx.doi.org/10.13039/501100000951,""Cancer Council Victoria"","
"http://dx.doi.org/10.13039/501100001170,""Cancer Council Western Australia"","
"http://dx.doi.org/10.13039/100008470,""Cancer Genomics Centre"","
"http://dx.doi.org/10.13039/501100001171,""Cancer Institute NSW"","
"http://dx.doi.org/10.13039/501100005149,""Cancer Institute and Hospital, Chinese Academy of Medical Sciences"","
"http://dx.doi.org/10.13039/100009141,""Cancer League of Colorado"","
"http://dx.doi.org/10.13039/501100001115,""Cancer Nurses Society of Australia"","
"http://dx.doi.org/10.13039/100004917,""Cancer Prevention and Research Institute of Texas"","
"http://dx.doi.org/10.13039/100002002,""Cancer Research Foundation"","
"http://dx.doi.org/10.13039/501100004886,""Cancer Research Foundation in Northern Sweden"","
"http://dx.doi.org/10.13039/100000884,""Cancer Research Institute"","
"http://dx.doi.org/10.13039/100009326,""Cancer Research Society"","
"http://dx.doi.org/10.13039/501100000289,""Cancer Research UK"","
"http://dx.doi.org/10.13039/501100001513,""Cancer Society of New Zealand"","
"http://dx.doi.org/10.13039/501100001042,""Cancer and Bowel Research Trust"","
"http://dx.doi.org/10.13039/100001020,""Cancer and Leukemia Group B Foundation"","
"http://dx.doi.org/10.13039/100009395,""CancerCare Manitoba Foundation"","
"http://dx.doi.org/10.13039/501100002794,""Cancerfonden"","
"http://dx.doi.org/10.13039/501100007231,""CancerfÃ¶reningen i Stockholm"","
"http://dx.doi.org/10.13039/501100006331,""CanceropÃ´le PACA"","
"http://dx.doi.org/10.13039/501100006431,""CancÃ©ropÃ´le Ã_le-de-France"","
"http://dx.doi.org/10.13039/100009143,""Canegrowers"","
"http://dx.doi.org/10.13039/100007456,""Canine Research Foundation"","
"http://dx.doi.org/10.13039/100004365,""Cannon"","
"http://dx.doi.org/10.13039/100007132,""Cannon Foundation"","
"http://dx.doi.org/10.13039/100005286,""Canon Foundation in Europe"","
"http://dx.doi.org/10.13039/100008466,""Canterbury Community Trust"","
"http://dx.doi.org/10.13039/501100006571,""Canterbury District Health Board"","
"http://dx.doi.org/10.13039/501100001530,""Canterbury Medical Research Foundation"","
"http://dx.doi.org/10.13039/100001421,""Cantor Foundation, Iris & B. Gerald"","
"http://dx.doi.org/10.13039/501100002928,""Cao Guangbiao High Science and Technology Foundation, Zhejiang University"","
"http://dx.doi.org/10.13039/501100002798,""Cap Digital"","
"http://dx.doi.org/10.13039/501100004512,""Cape Peninsula University of Technology"","
"http://dx.doi.org/10.13039/100009076,""Capgemini"","
"http://dx.doi.org/10.13039/100008180,""Capita Foundation"","
"http://dx.doi.org/10.13039/501100006739,""Capital Foundation of Medical Development"","
"http://dx.doi.org/10.13039/100007831,""Capital Health"","
"http://dx.doi.org/10.13039/501100001172,""Capital Markets CRC Limited"","
"http://dx.doi.org/10.13039/501100002799,""Capital Medical University"","
"http://dx.doi.org/10.13039/100008996,""Capital Normal University"","
"http://dx.doi.org/10.13039/100004705,""Capital One Financial Corporation"","
"http://dx.doi.org/10.13039/501100002800,""CapitalCare Foundation"","
"http://dx.doi.org/10.13039/501100006384,""Captain Fanourakis Foundation"","
"http://dx.doi.org/10.13039/100009516,""Captain Planet Foundation"","
"http://dx.doi.org/10.13039/501100006572,""Carabel"","
"http://dx.doi.org/10.13039/501100003346,""Carbon Management Canada"","
"http://dx.doi.org/10.13039/501100000397,""Carbon Trust"","
"http://dx.doi.org/10.13039/100002713,""Carcinoid Cancer Foundation"","
"http://dx.doi.org/10.13039/501100001251,""Carclew Youth Arts"","
"http://dx.doi.org/10.13039/501100002801,""Cardiac Children's Foundation Taiwan"","
"http://dx.doi.org/10.13039/501100001173,""Cardiac Society of Australia and New Zealand"","
"http://dx.doi.org/10.13039/501100002802,""Cardiff Metropolitan University"","
"http://dx.doi.org/10.13039/501100000866,""Cardiff University"","
"http://dx.doi.org/10.13039/100002714,""Cardiovascular Institute of Philadelphia"","
"http://dx.doi.org/10.13039/100007478,""Cardiovascular Research Foundation"","
"http://dx.doi.org/10.13039/501100006594,""Cardiovascular Research Fund, Tokyo"","
"http://dx.doi.org/10.13039/100009417,""Care-for-Rare Foundation"","
"http://dx.doi.org/10.13039/100006431,""Carestream Health"","
"http://dx.doi.org/10.13039/100004387,""Cargill"","
"http://dx.doi.org/10.13039/100008401,""Carilion Clinic"","
"http://dx.doi.org/10.13039/100002716,""Caring for Carcinoid Foundation"","
"http://dx.doi.org/10.13039/501100001217,""Caring for our Country"","
"http://dx.doi.org/10.13039/501100002804,""Caritas Roma"","
"http://dx.doi.org/10.13039/100001636,""Carl Gellert and Celia Berta Gellert Foundation"","
"http://dx.doi.org/10.13039/100000906,""Carl M. Freeman Foundation"","
"http://dx.doi.org/10.13039/501100002805,""Carl Tryggers Stiftelse fÃ¶r Vetenskaplig Forskning"","
"http://dx.doi.org/10.13039/100004213,""Carl Wilson Foundation"","
"http://dx.doi.org/10.13039/501100002806,""Carl Zeiss Meditec AG"","
"http://dx.doi.org/10.13039/100001333,""Carl and Ruth Shapiro Family Foundation"","
"http://dx.doi.org/10.13039/100007569,""Carl-Zeiss-Stiftung"","
"http://dx.doi.org/10.13039/501100002807,""Carla Boetes Fund"","
"http://dx.doi.org/10.13039/100006433,""Carleton College"","
"http://dx.doi.org/10.13039/100008095,""Carleton University"","
"http://dx.doi.org/10.13039/501100002808,""Carlsbergfondet"","
"http://dx.doi.org/10.13039/100000308,""Carnegie Corporation of New York"","
"http://dx.doi.org/10.13039/501100000581,""Carnegie Dunfermline Trust"","
"http://dx.doi.org/10.13039/100001532,""Carnegie Foundation for the Advancement of Teaching"","
"http://dx.doi.org/10.13039/100005843,""Carnegie Institution of Washington"","
"http://dx.doi.org/10.13039/100008047,""Carnegie Mellon University"","
"http://dx.doi.org/10.13039/501100000582,""Carnegie Trust for the Universities of Scotland"","
"http://dx.doi.org/10.13039/100002645,""Carol M. Baldwin Breast Cancer Research Fund"","
"http://dx.doi.org/10.13039/100006489,""Carolina Center of Cancer Nanotechnology Excellence, University of North Carolina - Chapel Hill"","
"http://dx.doi.org/10.13039/100008156,""Carolinas HealthCare Foundation"","
"http://dx.doi.org/10.13039/100008155,""Carolinas HealthCare System"","
"http://dx.doi.org/10.13039/100009229,""Carrie Chapman Catt Center for Women and Politics"","
"http://dx.doi.org/10.13039/100005113,""Carrier Corporation"","
"http://dx.doi.org/10.13039/100007897,""Carroll School of Management"","
"http://dx.doi.org/10.13039/100004120,""Carroll Shelby Children's Foundation"","
"http://dx.doi.org/10.13039/100005527,""Carter Center"","
"http://dx.doi.org/10.13039/100005973,""Carter G. Woodson Institute for African-American and African Studies, University of Virginia"","
"http://dx.doi.org/10.13039/501100006330,""Casappa"","
"http://dx.doi.org/10.13039/100008533,""Case Comprehensive Cancer Center, Case Western Reserve University"","
"http://dx.doi.org/10.13039/100008565,""Case School of Engineering, Case Western Reserve University"","
"http://dx.doi.org/10.13039/100008136,""Case Western Reserve University"","
"http://dx.doi.org/10.13039/501100005935,""Casio Education Scholarship Foundation"","
"http://dx.doi.org/10.13039/501100005936,""Casio Science Promotion Foundation"","
"http://dx.doi.org/10.13039/501100000583,""Cass Business School, City University London"","
"http://dx.doi.org/10.13039/501100001043,""Cass Foundation"","
"http://dx.doi.org/10.13039/100006434,""Castleman Family Foundation"","
"http://dx.doi.org/10.13039/501100001547,""CatWalk Spinal Cord Injury Trust"","
"http://dx.doi.org/10.13039/100008873,""Catalyst Foundation"","
"http://dx.doi.org/10.13039/100005529,""Catching the Dream"","
"http://dx.doi.org/10.13039/100004749,""Caterpillar"","
"http://dx.doi.org/10.13039/100007402,""Caterpillar Foundation"","
"http://dx.doi.org/10.13039/501100003997,""Catharijne Foundation"","
"http://dx.doi.org/10.13039/100008465,""Catharine D. Sharpe Foundation"","
"http://dx.doi.org/10.13039/501100002811,""Cathay General Hospital"","
"http://dx.doi.org/10.13039/501100000584,""Cathie Marsh Centre for Census and Survey Research, University of Manchester"","
"http://dx.doi.org/10.13039/501100006628,""Cathie Marsh Institute for Social Research"","
"http://dx.doi.org/10.13039/100005530,""Catholic Biblical Association of America, Catholic University of America"","
"http://dx.doi.org/10.13039/100008496,""Catholic University of America"","
"http://dx.doi.org/10.13039/501100002447,""Catholic University of Daegu"","
"http://dx.doi.org/10.13039/501100002648,""Catholic University of Korea"","
"http://dx.doi.org/10.13039/501100002446,""Catholic University of Pusan"","
"http://dx.doi.org/10.13039/100005532,""Cave Research Foundation"","
"http://dx.doi.org/10.13039/100006437,""CeNeRx"","
"http://dx.doi.org/10.13039/100005539,""Cecil G. Sheps Center for Health Services Research, University of North Carolina, Chapel Hill"","
"http://dx.doi.org/10.13039/100008181,""Cedar Tree Foundation"","
"http://dx.doi.org/10.13039/501100002814,""Cederroth"","
"http://dx.doi.org/10.13039/501100006009,""Celal Bayar Ãœniversitesi"","
"http://dx.doi.org/10.13039/100008790,""Celgard"","
"http://dx.doi.org/10.13039/100006436,""Celgene"","
"http://dx.doi.org/10.13039/100007451,""Cell Science Research Foundation"","
"http://dx.doi.org/10.13039/501100002815,""CellGenix"","
"http://dx.doi.org/10.13039/100008599,""Celladon Corporation"","
"http://dx.doi.org/10.13039/100003102,""Celma Mastry Ovarian Cancer Foundation"","
"http://dx.doi.org/10.13039/501100002816,""CemSuisse"","
"http://dx.doi.org/10.13039/100008573,""Cement Association of Canada"","
"http://dx.doi.org/10.13039/100008772,""Cenovus Energy"","
"http://dx.doi.org/10.13039/100006439,""Centenary College of Louisiana"","
"http://dx.doi.org/10.13039/100005544,""Center for AIDS Prevention Studies, University of California, San Francisco"","
"http://dx.doi.org/10.13039/100006967,""Center for AIDS Research, Duke University"","
"http://dx.doi.org/10.13039/100008374,""Center for AIDS Research, Emory University"","
"http://dx.doi.org/10.13039/100008673,""Center for AIDS Research, University of California, San Diego"","
"http://dx.doi.org/10.13039/100007813,""Center for AIDS Research, University of Washington"","
"http://dx.doi.org/10.13039/100005540,""Center for Advanced Holocaust Studies, United States Holocaust Memorial Museum"","
